index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
62563,336,3,22/01/2014,2084,1,1,0,0,15609.453740545956
602030,555,4,14/11/2013,405,1,0,0,0,4222.657148649916
8989,478,5,26/09/2014,610,1,0,0,0,5482.112580872548
534167,1023,7,17/08/2014,0,0,0,0,0,0.0
291544,620,7,21/07/2013,0,0,0,0,0,0.0
554608,844,4,11/09/2014,427,1,0,0,0,4390.436512096319
174634,983,2,25/03/2014,922,1,0,0,0,7333.850480295252
123761,904,1,01/04/2013,0,0,0,b,1,0.0
154424,361,7,07/04/2013,0,0,0,0,0,0.0
142571,938,4,26/12/2013,0,0,0,c,1,0.0
547755,218,6,31/08/2013,417,1,0,0,0,4096.484206096851
272674,990,4,04/07/2013,630,1,1,0,0,6671.364236523688
601021,1034,1,15/07/2013,998,1,1,0,1,9178.826752916852
378164,567,6,14/03/2015,401,1,0,0,0,4062.1203261804185
146576,230,4,19/09/2013,796,1,0,0,0,6575.003456927137
260142,974,4,06/02/2014,1701,1,1,0,0,13142.886395546957
333556,190,6,18/07/2015,614,1,0,0,0,5543.09443153278
46171,133,7,05/04/2015,0,0,0,0,0,0.0
433705,279,4,28/11/2013,516,1,0,0,0,4942.703853708168
666989,381,5,11/07/2014,964,1,0,0,0,7566.562602632155
261614,49,3,10/09/2014,432,1,0,0,1,4656.07624234457
606729,1051,2,27/01/2015,1104,1,1,0,0,9792.714048318856
581877,1053,7,10/08/2014,0,0,0,0,1,0.0
500139,913,7,18/01/2015,0,0,0,0,0,0.0
502912,1046,1,13/10/2014,596,1,0,0,0,5654.669137908262
499254,373,5,05/06/2015,388,1,1,0,1,5514.752682880848
203853,846,4,16/07/2015,829,1,1,0,1,8236.69360899576
175812,880,6,13/12/2014,680,1,0,0,0,5863.317860702169
280953,374,5,25/01/2013,824,1,1,0,0,7668.5917369242525
344400,118,7,24/02/2013,0,0,0,0,0,0.0
83635,252,2,11/03/2014,662,1,0,0,0,5856.048383954505
197378,256,7,15/02/2015,0,0,0,0,0,0.0
449773,469,7,18/05/2014,0,0,0,0,0,0.0
317220,220,1,07/04/2014,689,1,0,0,0,6133.767125490587
564230,288,4,13/03/2014,340,1,0,0,0,3744.052954015846
11195,967,4,15/01/2015,964,1,1,0,0,8793.452880778234
37444,729,4,21/02/2013,906,1,1,0,0,8223.813914229278
661240,428,2,08/10/2013,590,1,1,0,0,6768.8247636873275
546432,495,2,07/05/2013,334,1,0,0,0,3753.3161381778773
420956,908,5,27/06/2014,343,1,0,0,0,3702.334251322958
176514,584,4,13/11/2014,439,1,1,0,0,5855.403292748728
332852,910,6,24/08/2013,423,1,0,0,0,4029.271432117559
13358,156,7,19/10/2014,0,0,0,0,0,0.0
267744,879,2,30/04/2013,445,1,1,0,0,5636.495965565846
626940,1059,5,08/02/2013,1267,1,1,0,0,10278.751121481124
83135,655,3,27/08/2014,573,1,0,0,0,5355.956321012927
188085,1056,4,17/01/2013,185,1,0,0,0,2484.749589069863
556681,857,6,05/07/2014,1155,1,0,0,0,8573.965546650812
672419,91,4,28/11/2013,748,1,0,0,0,6375.808276851138
668763,173,7,28/06/2015,0,0,0,0,0,0.0
587331,25,4,23/10/2014,1571,1,1,0,0,12768.27980622003
22405,69,5,29/03/2013,0,0,1,b,1,0.0
394217,387,7,10/02/2013,0,0,0,0,0,0.0
656703,655,3,22/05/2013,474,1,0,0,0,4508.539007241256
667982,918,6,13/09/2014,302,1,0,0,0,3466.8409404184786
384848,909,6,15/06/2013,809,1,0,0,0,6297.040859732369
535390,836,1,29/04/2013,1005,1,1,0,0,9114.161209489743
396620,370,7,10/05/2015,0,0,0,0,0,0.0
397490,566,1,06/05/2013,475,1,0,0,1,4718.262392910896
78521,817,4,15/05/2014,3128,1,0,0,0,20631.77170230105
346813,666,4,18/04/2013,444,1,0,0,0,4211.354913990363
60615,516,3,01/04/2015,930,1,1,0,1,8866.320999033866
329134,371,3,12/06/2013,490,1,0,0,0,4674.471538981423
630381,467,2,16/09/2014,1774,1,1,0,0,14054.065403811808
108295,870,3,03/04/2013,916,1,0,0,1,7155.533176040859
269754,927,4,23/05/2013,678,1,0,0,0,5627.920868849091
257072,77,5,19/04/2013,636,1,0,0,0,5382.187066877494
538110,16,4,21/08/2014,802,1,1,0,1,8084.314028306224
125450,778,5,29/11/2013,789,1,0,0,0,6447.508732758113
564471,676,3,15/07/2015,2186,1,1,0,0,16519.748301776883
82777,558,2,06/01/2015,433,1,1,0,1,5829.018117201398
317720,139,1,16/02/2015,593,1,1,0,1,6976.1187810698175
475906,402,7,06/07/2014,0,0,0,0,0,0.0
292547,494,2,01/10/2013,1064,1,0,0,1,8384.240656911337
261758,121,4,09/07/2015,437,1,0,0,0,4631.982615114248
702094,364,5,08/02/2013,389,1,1,0,0,5058.035967745993
420781,986,2,17/06/2014,909,1,1,0,0,8637.388571378659
194382,997,2,22/10/2013,367,1,1,0,1,5385.853193163348
292766,615,7,07/12/2014,0,0,0,0,0,0.0
631066,130,4,26/09/2013,555,1,1,0,0,6419.532607529021
292831,524,7,31/03/2013,75,1,0,0,0,1734.4948925523204
377981,1073,4,23/01/2014,877,1,1,0,0,8110.681529614958
311294,391,5,24/01/2014,803,1,1,0,0,7682.884858754522
662921,760,5,16/08/2013,1379,1,1,0,0,11205.342295975774
124537,593,4,27/11/2014,1667,1,1,0,0,13303.708694721223
13486,449,3,17/04/2013,1578,1,0,0,0,11192.730075048923
30775,959,1,13/10/2014,796,1,0,0,0,6879.277492082678
109508,1088,7,19/01/2014,0,0,0,0,0,0.0
536811,435,1,26/05/2014,364,1,0,0,0,4176.804156524071
82258,884,4,22/05/2014,533,1,1,0,0,6186.256160401856
482804,855,4,14/08/2014,485,1,0,0,1,4751.555198417802
171770,661,6,20/07/2013,511,1,0,0,1,4605.922721616458
51592,1077,3,08/01/2014,509,1,1,0,0,5950.056755674945
554515,54,2,01/04/2014,705,1,1,0,0,7460.073049145576
52416,282,2,07/07/2015,660,1,0,0,0,6115.596307339903
566597,285,1,25/03/2013,491,1,1,0,1,6086.0630385275
148117,785,5,27/12/2013,530,1,0,0,1,4952.192326492805
708613,592,4,31/01/2013,702,1,0,0,0,5692.393926056975
452120,981,3,08/07/2015,647,1,0,0,0,5858.309602637426
185602,254,7,25/08/2013,0,0,0,0,0,0.0
303146,964,4,26/03/2015,1011,1,0,0,0,7864.584161986539
91805,966,2,23/07/2013,515,1,0,0,1,4900.720628272917
200087,571,1,20/01/2014,647,1,1,0,0,7022.2874822382
227822,362,6,18/07/2015,1104,1,0,0,0,8487.838324322074
254656,1025,3,25/09/2013,833,1,1,0,0,8052.9126673045685
378648,730,3,06/03/2013,1125,1,1,0,0,9654.42162034777
299673,387,5,12/09/2014,973,1,0,0,0,7687.579794423073
204353,951,6,07/03/2015,785,1,0,0,0,6330.123097176431
402432,475,4,30/04/2015,1110,1,1,0,0,9857.50202278921
99027,627,6,21/03/2015,715,1,0,0,0,5960.177043017466
573165,300,6,25/05/2013,762,1,0,0,0,6072.027869218029
647166,474,7,21/04/2013,0,0,0,0,0,0.0
629499,526,3,01/01/2014,0,0,0,a,1,0.0
420559,378,4,08/01/2015,772,1,1,0,0,7711.046183550439
87416,883,3,07/08/2013,424,1,0,0,1,4307.745649086428
55891,764,3,01/07/2015,490,1,1,0,0,6221.230385586154
470144,950,7,22/09/2013,0,0,0,0,0,0.0
691681,385,2,02/06/2015,710,1,1,0,1,7697.518032913213
376734,687,3,21/01/2015,694,1,0,0,0,5992.151684689685
141131,585,2,11/03/2014,983,1,0,0,0,7753.381075811281
544731,11,2,11/02/2014,1060,1,0,0,0,8269.406947824173
587541,845,7,06/01/2013,0,0,0,0,0,0.0
16760,20,2,08/10/2013,980,1,1,0,0,9191.186041050765
394580,520,7,07/04/2013,0,0,0,0,0,0.0
58100,557,3,30/07/2014,838,1,1,0,1,8274.145206849324
168308,915,2,01/04/2014,494,1,1,0,0,6057.174564997025
336312,608,5,04/04/2014,966,1,1,0,0,8728.83710358385
344152,1048,3,16/04/2014,689,1,1,0,1,7192.598501512897
506813,455,2,16/06/2015,472,1,1,0,0,6209.627385633881
578912,941,3,11/03/2015,451,1,0,0,0,4544.274631864042
482492,674,1,09/09/2013,1400,1,1,0,0,11687.564647383697
26864,250,4,19/02/2015,721,1,1,0,0,7459.761611079215
456833,483,6,13/12/2014,308,1,0,0,0,3666.1396933693322
398587,52,5,10/05/2013,716,1,0,0,0,5899.165160409466
481720,413,5,17/01/2014,848,1,0,0,0,6661.784980816068
369284,410,3,25/03/2015,705,1,0,0,0,6167.721326164261
233733,556,7,24/08/2014,0,0,0,0,0,0.0
152825,483,5,24/10/2014,635,1,1,0,0,6952.088021702308
558649,708,7,22/12/2013,0,0,0,0,0,0.0
86251,702,5,12/06/2015,290,1,0,0,0,3547.310919561656
6775,934,7,07/12/2014,0,0,0,0,0,0.0
583946,940,5,06/02/2015,843,1,1,0,0,8014.36630656023
417657,383,3,30/10/2013,2092,1,0,0,0,14524.65644102008
42341,836,7,22/02/2015,0,0,0,0,0,0.0
453164,908,4,14/08/2014,309,1,0,0,1,3677.297684743942
688454,780,5,26/04/2013,732,1,1,0,0,7153.230106860225
562618,105,6,11/07/2015,366,1,0,0,0,4048.6234130427474
525845,929,6,30/08/2014,674,1,0,0,0,5695.453223718447
93180,229,7,11/08/2013,0,0,0,0,0,0.0
537534,724,2,05/05/2015,701,1,1,0,0,7519.311281510047
680081,365,2,28/07/2015,633,1,1,0,0,7238.186391826894
697704,497,4,30/04/2015,1269,1,1,0,0,10817.917790791136
297534,239,6,23/03/2013,483,1,0,0,0,4322.121113179717
530418,999,1,06/07/2015,621,1,0,0,0,5853.530701083422
140293,577,3,06/05/2015,603,1,1,0,0,6868.909235438099
240669,522,6,24/08/2013,535,1,0,0,0,4763.9832851793035
603227,992,3,25/06/2014,667,1,0,0,0,5809.143817476986
568925,663,7,23/06/2013,0,0,0,0,0,0.0
294481,76,5,17/04/2015,985,1,1,0,0,9072.267450330663
194112,632,7,09/03/2014,0,0,0,0,0,0.0
213950,373,5,22/05/2015,360,1,1,0,0,5277.838782419858
148709,647,5,30/01/2015,914,1,1,0,0,8466.443549813353
21246,406,4,05/03/2015,537,1,1,0,0,6348.019373145595
192358,620,7,03/11/2013,0,0,0,0,0,0.0
545975,1095,7,09/06/2013,0,0,0,0,0,0.0
497050,641,2,22/10/2013,569,1,1,0,1,6661.3775079096085
400229,914,1,15/06/2015,1304,1,1,0,0,11263.297051171132
318567,996,3,04/03/2015,815,1,1,0,0,8025.386724511685
175668,21,3,30/10/2013,468,1,0,0,1,4777.91798470408
298310,151,4,19/12/2013,843,1,1,0,0,8258.299054890813
290896,818,3,10/04/2013,612,1,1,0,0,6568.3501796179335
251845,758,1,11/03/2013,662,1,0,0,0,5716.753962089075
80486,692,1,13/01/2014,764,1,0,0,0,6423.251779539918
645297,1035,4,04/09/2014,686,1,1,0,0,7215.602490563295
162814,718,6,25/07/2015,566,1,0,0,0,5179.825195649813
488065,148,7,20/04/2014,0,0,0,0,0,0.0
515200,1083,5,07/02/2014,374,1,1,0,0,5007.448043389653
698144,940,3,04/03/2015,804,1,1,0,0,7966.799715915113
523960,171,7,13/07/2014,0,0,0,0,0,0.0
215625,1103,1,26/08/2013,500,1,1,0,0,6147.183733537851
628442,472,4,31/10/2013,761,1,0,0,0,6367.861278235563
216849,662,1,09/03/2015,616,1,0,0,0,5739.847664220666
583632,1113,4,09/10/2014,797,1,1,0,0,7913.143207269139
37135,634,3,01/05/2013,0,0,1,a,0,0.0
330145,674,4,27/03/2014,842,1,0,0,0,6738.205170097761
243459,327,7,28/09/2014,0,0,0,0,0,0.0
440475,655,6,07/09/2013,672,1,0,0,0,5599.2988824119675
181643,286,1,25/05/2015,0,0,0,a,0,0.0
214185,477,5,24/01/2014,488,1,1,0,0,5761.485558482003
668234,964,2,04/03/2014,571,1,1,0,0,6484.9683859801735
687764,1107,4,25/07/2013,497,1,0,0,0,4572.924703230499
383799,819,1,13/01/2014,515,1,0,0,0,4895.919616155501
685353,254,4,18/07/2013,204,1,1,0,1,4246.358508839214
420257,831,2,10/02/2015,1464,1,0,0,0,10743.520869225846
616386,1019,2,24/09/2013,780,1,1,0,0,7810.274294045288
151992,301,7,28/06/2015,0,0,0,0,0,0.0
259903,1110,4,31/01/2013,554,1,0,0,0,4720.762382619374
711891,954,3,23/10/2013,1005,1,1,0,1,9180.837268810486
284691,103,1,11/02/2013,0,0,0,0,0,0.0
101184,556,7,07/07/2013,0,0,0,0,0,0.0
683157,721,6,13/12/2014,855,1,0,0,0,6946.8024551640265
149657,587,5,01/03/2013,579,1,0,0,0,4920.092399172077
614367,806,2,21/01/2014,655,1,1,0,0,6959.185570754693
556719,773,1,04/02/2013,1223,1,1,0,0,10364.114807023492
586641,186,3,25/06/2014,319,1,0,0,0,3816.3992262068205
409824,597,1,06/01/2014,864,1,1,0,1,8369.066527463612
235150,60,2,11/03/2014,609,1,0,0,0,5562.542537288449
210748,943,2,19/03/2013,576,1,1,0,0,6381.8351220493205
499928,1036,1,06/10/2014,546,1,1,0,1,6679.179262794845
347655,648,7,05/04/2015,0,0,0,0,0,0.0
25831,557,3,29/05/2013,774,1,1,0,0,7631.405153099273
671126,43,4,27/06/2013,569,1,0,0,0,5130.3954209348885
239799,852,7,06/10/2013,0,0,0,0,0,0.0
661609,480,1,31/03/2014,923,1,1,0,0,8780.78705731756
20994,761,2,10/09/2013,1166,1,1,0,0,10179.213385844661
471904,297,7,02/06/2013,0,0,0,0,0,0.0
28752,228,1,15/12/2014,785,1,1,0,0,8272.785155255871
640578,752,4,13/06/2013,352,1,0,0,0,3705.508769333188
145531,526,6,09/05/2015,1185,1,0,0,0,8883.418080015283
144989,1009,5,27/09/2013,685,1,1,0,0,7002.909918816353
30876,294,6,31/08/2013,440,1,0,0,0,4224.910471701529
493327,1028,4,04/07/2013,566,1,1,0,0,6278.024281605729
92038,415,5,04/07/2014,582,1,1,0,0,6529.715203446802
441729,1002,3,13/02/2013,601,1,0,0,0,5123.10013969976
102330,857,2,05/03/2013,888,1,1,0,0,8277.50563678029
94631,277,1,27/04/2015,610,1,1,0,0,7088.982339092705
104370,874,3,28/08/2013,465,1,1,0,0,5812.7145339800045
708679,1002,4,06/11/2014,674,1,1,0,0,7215.516998541774
623568,1016,3,02/07/2014,614,1,1,0,0,6792.353411934164
376790,585,2,22/07/2014,592,1,0,0,1,5566.323528279958
306718,946,4,26/03/2015,489,1,0,0,1,4746.69079855876
346902,581,3,11/06/2014,638,1,0,0,0,5685.121759373404
261569,1087,6,11/07/2015,603,1,0,0,0,5343.291230219882
426202,449,5,26/07/2013,1254,1,0,0,1,9220.771146739135
94848,956,1,29/09/2014,580,1,1,0,0,6832.776772674697
117358,891,5,30/05/2014,1650,1,0,0,0,11593.82276483759
546222,509,2,22/07/2014,501,1,0,0,0,4982.806176814309
343218,1034,4,28/03/2013,1118,1,1,0,0,9501.785700779525
533333,282,6,26/10/2013,500,1,0,0,0,4654.364429842797
597611,688,6,07/06/2014,208,1,0,0,0,2826.907194372092
380925,827,5,24/07/2015,1898,1,0,0,1,13357.11527147796
457149,199,1,20/04/2015,517,1,0,0,0,5245.982323899225
411064,183,2,30/07/2013,834,1,1,0,0,8194.533422956418
141952,187,1,24/03/2014,793,1,0,0,0,6744.563162667735
608524,247,1,27/07/2015,877,1,1,0,1,8854.601842438104
9047,668,3,14/05/2014,1038,1,0,0,0,8064.913969117566
632859,21,2,21/10/2014,504,1,1,0,0,6457.895423163311
286219,921,3,25/09/2013,1327,1,1,0,0,11061.702676658111
159644,569,2,16/09/2014,741,1,1,0,0,7779.059010797471
134856,865,1,08/07/2013,563,1,0,0,0,5233.335940477438
35841,591,3,13/05/2015,540,1,0,0,0,5201.997964530718
166479,866,5,26/04/2013,500,1,1,0,0,5734.836187790148
306220,308,5,10/10/2014,936,1,1,0,1,8836.921100189036
538598,708,5,10/10/2014,866,1,1,0,0,8312.02115146647
56316,994,1,18/11/2013,566,1,1,0,0,6658.771842050424
266321,289,5,06/02/2015,563,1,1,0,0,6411.368312162522
31653,629,3,08/01/2014,814,1,1,0,0,7863.060865367297
332510,1056,2,03/02/2015,393,1,1,0,0,5503.576635500649
271,878,4,15/05/2014,763,1,0,0,0,6290.351032611739
234826,1100,4,02/10/2014,862,1,1,0,0,8305.16401820624
325897,806,1,12/05/2014,448,1,0,0,0,4624.81612232601
123003,467,7,03/08/2014,0,0,0,0,0,0.0
590666,871,1,28/10/2013,346,1,0,0,0,4028.3678723218036
507869,597,5,22/08/2014,723,1,1,0,1,7444.065175084397
635299,9,3,04/02/2015,636,1,1,0,0,7049.537431766337
216662,433,3,10/04/2013,560,1,1,0,0,6308.739219985495
65976,759,2,30/04/2013,1088,1,1,0,0,9550.579068815394
464294,446,2,11/02/2014,629,1,0,0,0,5594.679175797908
70739,56,3,20/08/2014,508,1,1,0,1,6374.5078089248855
126266,782,3,07/08/2013,442,1,0,0,1,4431.397436888306
26813,1024,7,11/01/2015,0,0,0,0,0,0.0
262614,182,7,12/04/2015,0,0,0,0,0,0.0
120980,349,2,13/08/2013,866,1,1,0,0,8388.7576307095
411263,519,3,03/07/2013,638,1,1,0,1,6908.457400639192
709048,114,7,10/03/2013,0,0,0,0,0,0.0
366433,22,1,29/06/2015,672,1,1,0,0,7569.37645554787
212208,163,4,05/09/2013,844,1,0,0,0,6868.013049151283
338524,220,4,07/11/2013,614,1,1,0,0,6820.6678876510705
590171,1013,3,30/07/2014,533,1,1,0,1,6359.987332131655
166840,645,5,08/11/2013,1328,1,1,0,0,11008.739949935698
136089,524,5,17/01/2014,813,1,0,0,0,6433.665788172919
448417,720,4,29/05/2014,0,0,0,a,0,0.0
473272,721,7,22/02/2015,0,0,0,0,0,0.0
431791,764,3,13/02/2013,308,1,0,0,0,3381.755050500564
94612,333,4,17/10/2013,971,1,0,0,0,7653.024294902163
601253,673,1,17/03/2014,741,1,1,0,0,7642.4289527660585
249334,924,6,27/09/2014,255,1,0,0,0,3188.6891123100067
74657,275,5,25/04/2014,725,1,0,0,1,6083.774118445057
230467,95,2,15/07/2014,1150,1,1,0,0,10258.744896393386
432965,92,7,29/03/2015,0,0,0,0,0,0.0
209092,381,5,26/06/2015,903,1,0,0,0,7316.12106329255
531751,764,2,30/04/2013,566,1,1,0,0,6386.378339316929
45322,396,3,19/11/2014,891,1,0,0,0,7416.374584750563
424304,953,7,24/08/2014,0,0,0,0,0,0.0
226170,37,3,07/05/2014,781,1,1,0,0,7881.511512364843
643776,737,4,05/09/2013,748,1,0,0,0,6203.441052012611
382756,548,5,09/08/2013,380,1,0,0,1,3934.0210839355714
85470,587,7,02/03/2014,0,0,0,0,0,0.0
502596,499,3,20/05/2015,797,1,1,0,0,8063.405637322052
337402,224,2,05/11/2013,490,1,1,0,0,6223.998106724641
489959,512,1,17/02/2014,1342,1,1,0,0,11274.491943299363
404938,924,1,03/03/2014,644,1,1,0,0,7010.832044578623
574082,843,2,10/09/2013,1262,1,1,0,0,10749.176650906564
21773,375,1,20/01/2014,1021,1,1,0,0,9317.10909366858
543352,502,6,12/04/2014,1397,1,0,0,0,9995.330861835042
147195,138,7,11/05/2014,0,0,0,0,0,0.0
533466,742,5,22/03/2013,873,1,1,0,0,7977.656759467151
553905,559,5,30/05/2014,1015,1,0,0,1,7836.400123522733
47451,130,2,14/04/2015,550,1,1,0,0,6661.324045181682
253679,528,4,10/04/2014,817,1,0,0,0,6631.988783374196
50409,885,1,04/08/2014,882,1,1,0,1,8669.340428827738
625261,29,6,31/05/2014,659,1,0,0,0,5634.685390629515
116852,822,4,03/01/2013,586,1,0,0,1,4984.122264380392
269175,927,4,01/01/2015,0,0,0,a,1,0.0
251644,245,6,02/08/2014,973,1,0,0,1,7634.026122197683
708979,967,3,02/07/2014,922,1,1,0,0,8665.99440838123
699272,320,1,28/01/2013,1897,1,0,0,0,13206.764895810571
520256,719,3,18/12/2013,555,1,1,0,0,6508.706178623659
559485,188,5,25/07/2014,399,1,0,0,0,4177.872276361624
618320,711,3,27/03/2013,598,1,1,0,1,6517.692750783113
512385,18,6,08/06/2013,437,1,0,0,0,4167.333748639037
617165,119,2,13/08/2013,804,1,1,0,0,8046.189415735193
462799,992,3,19/11/2014,615,1,0,0,0,5657.774690220656
365958,535,4,18/12/2014,1221,1,1,0,0,10637.725219434593
410451,827,6,04/04/2015,3117,1,0,0,0,20512.42248977226
699513,245,1,13/10/2014,1096,1,0,0,0,8800.342759879015
483851,673,4,23/05/2013,454,1,0,0,1,4350.034701359167
636824,787,1,16/02/2015,1488,1,1,0,1,12306.637502888276
466975,269,4,30/10/2014,1133,1,0,0,0,8795.58311672695
582784,391,6,13/09/2014,337,1,0,0,0,3754.9559143785154
20387,1091,6,06/06/2015,603,1,0,0,0,5306.618365540286
175149,39,2,25/06/2013,537,1,0,0,0,5092.427538414835
390453,700,7,09/03/2014,0,0,0,0,0,0.0
382668,715,3,31/12/2014,263,1,0,0,1,3647.356371324451
695644,535,3,03/06/2015,1179,1,1,0,0,10397.485555903637
358864,674,2,26/08/2014,684,1,0,0,0,6103.602582859166
10776,979,2,20/01/2015,494,1,0,0,0,4815.670611986832
372056,496,6,28/06/2014,767,1,0,0,0,6253.63029807253
692451,1081,4,13/06/2013,0,0,0,0,0,0.0
557163,742,3,20/08/2014,978,1,1,0,0,9080.925891261722
626883,221,3,30/07/2014,608,1,1,0,1,6928.7330044604605
126675,39,4,03/01/2013,525,1,0,0,1,4727.36836257932
72658,926,4,18/06/2015,587,1,1,0,0,6683.249616002955
310007,961,6,03/08/2013,688,1,0,0,0,5616.57541422738
40140,774,7,08/03/2015,0,0,0,0,0,0.0
461903,357,7,24/08/2014,0,0,0,0,0,0.0
178946,206,1,10/03/2014,861,1,0,0,0,7146.375896822079
428873,511,6,16/11/2013,856,1,0,0,0,6806.815750524693
93548,689,3,11/12/2013,661,1,0,0,0,5864.784427004517
257946,914,7,24/03/2013,0,0,0,0,0,0.0
115634,595,4,09/07/2015,1666,1,0,0,0,12011.737862638605
195641,724,3,28/01/2015,628,1,1,0,0,6877.476123816392
432474,341,4,27/06/2013,630,1,0,0,0,5457.096327396284
397393,558,7,27/04/2014,0,0,0,0,0,0.0
82037,1097,6,30/05/2015,2203,1,0,0,0,14981.78120553284
23689,274,7,21/06/2015,1499,1,0,0,0,10784.335971322376
519214,1091,2,11/02/2014,609,1,0,0,0,5380.450754678575
191038,997,6,20/12/2014,499,1,0,0,0,4753.30263191188
564758,560,4,04/12/2014,1912,1,1,0,0,14814.243141737126
308557,499,1,22/06/2015,759,1,0,0,0,6737.189035293937
240148,306,2,13/08/2013,581,1,1,0,1,6710.762257021852
220978,850,3,24/12/2014,503,1,0,0,1,5078.586043876538
671821,108,3,14/01/2015,748,1,1,0,0,7686.004858332279
152152,596,3,10/07/2013,608,1,0,0,1,5432.450321478653
32569,180,7,15/06/2014,0,0,0,0,0,0.0
12489,7,6,14/03/2015,583,1,0,0,0,5245.859533120063
102893,1011,5,01/02/2013,843,1,0,0,0,6425.463268430496
652545,728,7,17/11/2013,0,0,0,0,0,0.0
667263,574,4,30/05/2013,0,0,1,a,1,0.0
285922,219,4,11/04/2013,449,1,1,0,0,5589.21598063159
383099,195,3,03/07/2013,1192,1,1,0,0,10269.604004423483
600813,908,1,14/10/2013,338,1,0,0,1,4009.9916861729
633019,486,5,23/08/2013,426,1,0,0,1,4229.284697721072
699050,757,5,25/10/2013,537,1,1,0,0,6174.650307158998
456646,250,7,02/02/2014,0,0,0,0,0,0.0
633795,154,6,07/02/2015,690,1,0,0,0,5835.937572079652
514093,576,4,20/03/2014,908,1,1,0,0,8435.411891164025
220009,343,3,14/08/2013,680,1,1,0,1,7227.7038574985345
82084,440,4,29/05/2014,0,0,0,a,0,0.0
528610,592,3,13/05/2015,681,1,0,0,0,6056.356861366949
335916,233,3,04/03/2015,1137,1,1,0,0,10086.845530635794
196064,527,1,08/04/2013,1129,1,1,0,0,9898.881500274816
292031,478,6,24/05/2014,471,1,0,0,0,4426.818904556218
629981,465,1,14/01/2013,475,1,0,0,0,4560.55019236228
182969,657,6,14/02/2015,710,1,0,0,0,5888.374646139098
309400,354,3,15/10/2014,570,1,0,0,1,5484.507132992556
117752,328,2,12/08/2014,463,1,0,0,1,4849.617762404669
444591,170,4,04/12/2014,614,1,1,0,0,7004.21226141107
317767,576,7,14/07/2013,0,0,0,0,0,0.0
667134,328,6,16/11/2013,324,1,0,0,0,3609.12544114521
221367,330,7,13/04/2014,0,0,0,0,0,0.0
662843,1021,7,19/10/2014,0,0,0,0,0,0.0
618605,395,3,04/06/2014,545,1,1,0,0,6431.431273896713
698881,634,1,09/09/2013,988,1,1,0,0,9196.487483890902
82470,82,1,05/01/2015,1175,1,1,0,1,10472.106548287906
666142,616,2,31/12/2013,534,1,0,0,1,5237.658300654322
493362,114,7,22/12/2013,0,0,0,0,0,0.0
251189,883,2,11/02/2014,491,1,0,0,0,4695.332561217889
251120,115,1,15/04/2013,406,1,0,0,0,4293.606390536821
240888,968,3,08/05/2013,973,1,0,0,0,7479.942675489059
296496,746,5,05/12/2014,765,1,1,0,0,7758.554844782688
147629,555,3,27/05/2015,373,1,0,0,1,4245.656998713617
472875,11,6,05/04/2014,829,1,0,0,0,6620.115563141881
537835,647,4,22/05/2014,600,1,1,0,0,6626.4769377177
546529,174,2,14/01/2014,385,1,0,0,0,4123.409657386306
181437,781,7,05/04/2015,0,0,0,0,0,0.0
575905,613,1,11/02/2013,941,1,0,0,0,7395.090955738095
498519,694,4,10/01/2013,744,1,1,0,0,7207.761314198491
564088,217,6,20/06/2015,601,1,0,0,0,5428.094451110635
684395,1090,6,23/02/2013,276,1,0,0,0,2911.505743532325
62499,378,4,10/01/2013,722,1,1,0,0,7120.00830515119
179043,234,4,02/01/2014,998,1,0,0,1,7709.781276620342
59007,1014,5,29/08/2014,1723,1,0,0,0,12118.147762273264
509826,1090,7,04/08/2013,0,0,0,0,0,0.0
90109,513,4,24/10/2013,2308,1,1,0,0,17020.334218261938
389061,1063,1,22/04/2013,644,1,1,0,0,6889.878799880971
103266,279,6,01/02/2014,781,1,0,0,0,6221.612592808902
261839,668,2,03/06/2014,1374,1,1,0,0,11493.745058879955
537742,390,6,18/01/2014,1045,1,0,0,0,7781.289787149464
425092,1105,2,28/01/2014,384,1,0,0,0,3990.627814914973
345908,501,5,12/04/2013,658,1,1,0,0,6737.457164945954
521602,997,1,17/06/2013,465,1,1,0,0,5878.707586312026
107930,352,6,30/05/2015,685,1,0,0,0,5889.681372729188
609689,794,7,09/11/2014,0,0,0,0,0,0.0
658517,805,5,21/02/2014,548,1,1,0,0,6109.582454954332
522430,1006,6,16/05/2015,808,1,0,0,0,6533.230826867395
267825,907,2,29/01/2013,554,1,0,0,0,4905.4241906281095
258540,880,2,09/04/2013,785,1,1,0,0,7685.533913905441
364649,719,6,30/11/2013,607,1,0,0,0,5275.349584407522
89198,55,1,25/05/2015,0,0,0,a,0,0.0
24038,303,7,27/04/2014,0,0,0,0,0,0.0
635051,796,2,10/09/2013,679,1,1,0,0,7222.796740417893
506346,1083,5,12/09/2014,356,1,0,0,0,3847.993560088158
526589,617,2,14/01/2014,465,1,0,0,0,4544.34438291844
583999,853,1,08/12/2014,1020,1,0,0,0,8316.178340081125
453397,1063,1,23/06/2014,499,1,0,0,0,4936.1577993682
602071,703,1,20/05/2013,0,0,0,a,0,0.0
686820,639,5,19/12/2014,584,1,1,0,0,6684.618970775919
634557,134,1,17/06/2013,633,1,1,0,0,7021.30136241921
611066,645,6,05/07/2014,1205,1,0,0,0,8907.555609702948
82461,595,5,01/05/2015,0,0,1,a,0,0.0
